# Time taken = 0.7446116367975871 min
# ,avg latency = 20.269, avg download = 72.74813317765602, avg upload = 16.058585896380084
2.253900000000000148e+01 7.299669131612085948e+01 1.584366470396670934e+01
1.799899999999999878e+01 7.249957503919117130e+01 1.627350708879345831e+01
# Oct 14 03:46:36 - Oct 14 03:47:20 , 2 iterations
